element,atomic_number,source_recipe_dir,source_filename,source_format,all_source_formats,precision_digits_per_format,library_family,source_name,cfour_name,label_suffix,cfour_label,n_contracted,n_primitives,max_L,contracted_composition,primitive_composition,name_transformation,validation,cfour_file
B,5,recipes/B/ccECP,B.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:386;gaussian:386;nwchem:386,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,B:aug-cc-pV5Z-ccECP,26,42,h,"6s,6p,5d,4f,3g,2h","14s,14p,5d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/B/B.aug-cc-pV5Z.cfour
B,5,recipes/B/ccECP,B.aug-cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:442;gaussian:442;nwchem:442,ccECP,aug-cc-pV6Z,aug-cc-pV6Z-ccECP,-ccECP,B:aug-cc-pV6Z-ccECP,34,50,i,"7s,7p,6d,5f,4g,3h,2i","15s,15p,6d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/B/B.aug-cc-pV6Z.cfour
B,5,recipes/B/ccECP,B.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:260;gaussian:260;nwchem:260,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,B:aug-cc-pVDZ-ccECP,8,24,d,"3s,3p,2d","11s,11p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/B/B.aug-cc-pVDZ.cfour
B,5,recipes/B/ccECP,B.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:334;gaussian:334;nwchem:334,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,B:aug-cc-pVQZ-ccECP,19,35,g,"5s,5p,4d,3f,2g","13s,13p,4d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/B/B.aug-cc-pVQZ.cfour
B,5,recipes/B/ccECP,B.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:294;gaussian:294;nwchem:294,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,B:aug-cc-pVTZ-ccECP,13,29,f,"4s,4p,3d,2f","12s,12p,3d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/B/B.aug-cc-pVTZ.cfour
B,5,recipes/B/ccECP,B.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:347;gaussian:347;nwchem:347,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,B:cc-pV5Z-ccECP,20,36,h,"5s,5p,4d,3f,2g,1h","13s,13p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/B/B.cc-pV5Z.cfour
B,5,recipes/B/ccECP,B.cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:397;gaussian:397;nwchem:397,ccECP,cc-pV6Z,cc-pV6Z-ccECP,-ccECP,B:cc-pV6Z-ccECP,27,43,i,"6s,6p,5d,4f,3g,2h,1i","14s,14p,5d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/B/B.cc-pV6Z.cfour
B,5,recipes/B/ccECP,B.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:241;gaussian:241;nwchem:241,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,B:cc-pVDZ-ccECP,5,21,d,"2s,2p,1d","10s,10p,1d",source library name plus declared suffix '-ccECP',PASS,by_element/B/B.cc-pVDZ.cfour
B,5,recipes/B/ccECP,B.cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:303;gaussian:303;nwchem:303,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,B:cc-pVQZ-ccECP,14,30,g,"4s,4p,3d,2f,1g","12s,12p,3d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/B/B.cc-pVQZ.cfour
B,5,recipes/B/ccECP,B.cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:269;gaussian:269;nwchem:269,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,B:cc-pVTZ-ccECP,9,25,f,"3s,3p,2d,1f","11s,11p,2d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/B/B.cc-pVTZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.aug-cc-pCV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:875;gaussian:875;nwchem:875,ccECP,aug-cc-pCV5Z,aug-cc-pCV5Z-ccECP,-ccECP,Ba:aug-cc-pCV5Z-ccECP,50,98,h,"13s,13p,9d,7f,5g,3h","24s,24p,9d,7f,5g,3h",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.aug-cc-pCV5Z.cfour
Ba,56,recipes/Ba/ccECP,Ba.aug-cc-pCVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:644;gaussian:644;nwchem:644,ccECP,aug-cc-pCVDZ,aug-cc-pCVDZ-ccECP,-ccECP,Ba:aug-cc-pCVDZ-ccECP,17,65,d,"7s,7p,3d","18s,18p,3d",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.aug-cc-pCVDZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.aug-cc-pCVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:785;gaussian:785;nwchem:785,ccECP,aug-cc-pCVQZ,aug-cc-pCVQZ-ccECP,-ccECP,Ba:aug-cc-pCVQZ-ccECP,37,85,g,"11s,11p,7d,5f,3g","22s,22p,7d,5f,3g",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.aug-cc-pCVQZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.aug-cc-pCVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:709;gaussian:709;nwchem:709,ccECP,aug-cc-pCVTZ,aug-cc-pCVTZ-ccECP,-ccECP,Ba:aug-cc-pCVTZ-ccECP,26,74,f,"9s,9p,5d,3f","20s,20p,5d,3f",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.aug-cc-pCVTZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.aug-cc-pV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:723;gaussian:723;nwchem:723,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,Ba:aug-cc-pV5Z-ccECP,30,78,h,"8s,8p,5d,4f,3g,2h","19s,19p,5d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.aug-cc-pV5Z.cfour
Ba,56,recipes/Ba/ccECP,Ba.aug-cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:609;gaussian:609;nwchem:609,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Ba:aug-cc-pVDZ-ccECP,12,60,d,"5s,5p,2d","16s,16p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.aug-cc-pVDZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.aug-cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:680;gaussian:680;nwchem:680,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Ba:aug-cc-pVQZ-ccECP,23,71,g,"7s,7p,4d,3f,2g","18s,18p,4d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.aug-cc-pVQZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.aug-cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:644;gaussian:644;nwchem:644,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Ba:aug-cc-pVTZ-ccECP,17,65,f,"6s,6p,3d,2f","17s,17p,3d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.aug-cc-pVTZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.cc-pCV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:842;gaussian:842;nwchem:842,ccECP,cc-pCV5Z,cc-pCV5Z-ccECP,-ccECP,Ba:cc-pCV5Z-ccECP,44,92,h,"12s,12p,8d,6f,4g,2h","23s,23p,8d,6f,4g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.cc-pCV5Z.cfour
Ba,56,recipes/Ba/ccECP,Ba.cc-pCVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:628;gaussian:628;nwchem:628,ccECP,cc-pCVDZ,cc-pCVDZ-ccECP,-ccECP,Ba:cc-pCVDZ-ccECP,14,62,d,"6s,6p,2d","17s,17p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.cc-pCVDZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.cc-pCVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:759;gaussian:759;nwchem:759,ccECP,cc-pCVQZ,cc-pCVQZ-ccECP,-ccECP,Ba:cc-pCVQZ-ccECP,32,80,g,"10s,10p,6d,4f,2g","21s,21p,6d,4f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.cc-pCVQZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.cc-pCVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:686;gaussian:686;nwchem:686,ccECP,cc-pCVTZ,cc-pCVTZ-ccECP,-ccECP,Ba:cc-pCVTZ-ccECP,22,70,f,"8s,8p,4d,2f","19s,19p,4d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.cc-pCVTZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.cc-pV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:690;gaussian:690;nwchem:690,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Ba:cc-pV5Z-ccECP,24,72,h,"7s,7p,4d,3f,2g,1h","18s,18p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.cc-pV5Z.cfour
Ba,56,recipes/Ba/ccECP,Ba.cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:593;gaussian:593;nwchem:593,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Ba:cc-pVDZ-ccECP,9,57,d,"4s,4p,1d","15s,15p,1d",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.cc-pVDZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:654;gaussian:654;nwchem:654,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Ba:cc-pVQZ-ccECP,18,66,g,"6s,6p,3d,2f,1g","17s,17p,3d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.cc-pVQZ.cfour
Ba,56,recipes/Ba/ccECP,Ba.cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:621;gaussian:621;nwchem:621,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Ba:cc-pVTZ-ccECP,13,61,f,"5s,5p,2d,1f","16s,16p,2d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Ba/Ba.cc-pVTZ.cfour
Be,4,recipes/Be/ccECP,Be.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:365;gaussian:365;nwchem:365,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,Be:aug-cc-pV5Z-ccECP,26,42,h,"6s,6p,5d,4f,3g,2h","14s,14p,5d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Be/Be.aug-cc-pV5Z.cfour
Be,4,recipes/Be/ccECP,Be.aug-cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:421;gaussian:421;nwchem:421,ccECP,aug-cc-pV6Z,aug-cc-pV6Z-ccECP,-ccECP,Be:aug-cc-pV6Z-ccECP,34,50,i,"7s,7p,6d,5f,4g,3h,2i","15s,15p,6d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Be/Be.aug-cc-pV6Z.cfour
Be,4,recipes/Be/ccECP,Be.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:242;gaussian:242;nwchem:242,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Be:aug-cc-pVDZ-ccECP,8,24,d,"3s,3p,2d","11s,11p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/Be/Be.aug-cc-pVDZ.cfour
Be,4,recipes/Be/ccECP,Be.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:317;gaussian:317;nwchem:317,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Be:aug-cc-pVQZ-ccECP,19,35,g,"5s,5p,4d,3f,2g","13s,13p,4d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Be/Be.aug-cc-pVQZ.cfour
Be,4,recipes/Be/ccECP,Be.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:275;gaussian:275;nwchem:275,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Be:aug-cc-pVTZ-ccECP,13,29,f,"4s,4p,3d,2f","12s,12p,3d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Be/Be.aug-cc-pVTZ.cfour
Be,4,recipes/Be/ccECP,Be.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:328;gaussian:328;nwchem:328,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Be:cc-pV5Z-ccECP,20,36,h,"5s,5p,4d,3f,2g,1h","13s,13p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Be/Be.cc-pV5Z.cfour
Be,4,recipes/Be/ccECP,Be.cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:376;gaussian:376;nwchem:376,ccECP,cc-pV6Z,cc-pV6Z-ccECP,-ccECP,Be:cc-pV6Z-ccECP,27,43,i,"6s,6p,5d,4f,3g,2h,1i","14s,14p,5d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Be/Be.cc-pV6Z.cfour
Be,4,recipes/Be/ccECP,Be.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:223;gaussian:223;nwchem:223,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Be:cc-pVDZ-ccECP,5,21,d,"2s,2p,1d","10s,10p,1d",source library name plus declared suffix '-ccECP',PASS,by_element/Be/Be.cc-pVDZ.cfour
Be,4,recipes/Be/ccECP,Be.cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:286;gaussian:286;nwchem:286,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Be:cc-pVQZ-ccECP,14,30,g,"4s,4p,3d,2f,1g","12s,12p,3d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Be/Be.cc-pVQZ.cfour
Be,4,recipes/Be/ccECP,Be.cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:251;gaussian:251;nwchem:251,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Be:cc-pVTZ-ccECP,9,25,f,"3s,3p,2d,1f","11s,11p,2d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Be/Be.cc-pVTZ.cfour
Bi,83,recipes/Bi/ccECP,Bi.aug-cc-pV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:393;gaussian:393;nwchem:393,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,Bi:aug-cc-pV5Z-ccECP,26,44,h,"6s,6p,5d,4f,3g,2h","15s,15p,5d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Bi/Bi.aug-cc-pV5Z.cfour
Bi,83,recipes/Bi/ccECP,Bi.aug-cc-pV6Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:454;gaussian:454;nwchem:454,ccECP,aug-cc-pV6Z,aug-cc-pV6Z-ccECP,-ccECP,Bi:aug-cc-pV6Z-ccECP,34,52,i,"7s,7p,6d,5f,4g,3h,2i","16s,16p,6d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Bi/Bi.aug-cc-pV6Z.cfour
Bi,83,recipes/Bi/ccECP,Bi.aug-cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:271;gaussian:271;nwchem:271,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Bi:aug-cc-pVDZ-ccECP,8,26,d,"3s,3p,2d","12s,12p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/Bi/Bi.aug-cc-pVDZ.cfour
Bi,83,recipes/Bi/ccECP,Bi.aug-cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:346;gaussian:346;nwchem:346,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Bi:aug-cc-pVQZ-ccECP,19,37,g,"5s,5p,4d,3f,2g","14s,14p,4d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Bi/Bi.aug-cc-pVQZ.cfour
Bi,83,recipes/Bi/ccECP,Bi.aug-cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:303;gaussian:303;nwchem:303,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Bi:aug-cc-pVTZ-ccECP,13,31,f,"4s,4p,3d,2f","13s,13p,3d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Bi/Bi.aug-cc-pVTZ.cfour
Bi,83,recipes/Bi/ccECP,Bi.cc-pV5Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:355;gaussian:355;nwchem:355,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Bi:cc-pV5Z-ccECP,20,38,h,"5s,5p,4d,3f,2g,1h","14s,14p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Bi/Bi.cc-pV5Z.cfour
Bi,83,recipes/Bi/ccECP,Bi.cc-pV6Z.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:410;gaussian:410;nwchem:410,ccECP,cc-pV6Z,cc-pV6Z-ccECP,-ccECP,Bi:cc-pV6Z-ccECP,27,45,i,"6s,6p,5d,4f,3g,2h,1i","15s,15p,5d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Bi/Bi.cc-pV6Z.cfour
Bi,83,recipes/Bi/ccECP,Bi.cc-pVDZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:253;gaussian:253;nwchem:253,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Bi:cc-pVDZ-ccECP,5,23,d,"2s,2p,1d","11s,11p,1d",source library name plus declared suffix '-ccECP',PASS,by_element/Bi/Bi.cc-pVDZ.cfour
Bi,83,recipes/Bi/ccECP,Bi.cc-pVQZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:315;gaussian:315;nwchem:315,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Bi:cc-pVQZ-ccECP,14,32,g,"4s,4p,3d,2f,1g","13s,13p,3d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Bi/Bi.cc-pVQZ.cfour
Bi,83,recipes/Bi/ccECP,Bi.cc-pVTZ.gamess,gamess,dirac;gamess;gaussian;molpro;nwchem,gamess:280;gaussian:280;nwchem:280,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Bi:cc-pVTZ-ccECP,9,27,f,"3s,3p,2d,1f","12s,12p,2d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Bi/Bi.cc-pVTZ.cfour
Br,35,recipes/Br/ccECP,Br.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:378;gaussian:378;nwchem:378,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,Br:aug-cc-pV5Z-ccECP,26,42,h,"6s,6p,5d,4f,3g,2h","14s,14p,5d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/Br/Br.aug-cc-pV5Z.cfour
Br,35,recipes/Br/ccECP,Br.aug-cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:437;gaussian:437;nwchem:437,ccECP,aug-cc-pV6Z,aug-cc-pV6Z-ccECP,-ccECP,Br:aug-cc-pV6Z-ccECP,34,50,i,"7s,7p,6d,5f,4g,3h,2i","15s,15p,6d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/Br/Br.aug-cc-pV6Z.cfour
Br,35,recipes/Br/ccECP,Br.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:247;gaussian:247;nwchem:247,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,Br:aug-cc-pVDZ-ccECP,8,24,d,"3s,3p,2d","11s,11p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/Br/Br.aug-cc-pVDZ.cfour
Br,35,recipes/Br/ccECP,Br.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:326;gaussian:326;nwchem:326,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,Br:aug-cc-pVQZ-ccECP,19,35,g,"5s,5p,4d,3f,2g","13s,13p,4d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/Br/Br.aug-cc-pVQZ.cfour
Br,35,recipes/Br/ccECP,Br.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:281;gaussian:281;nwchem:281,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,Br:aug-cc-pVTZ-ccECP,13,29,f,"4s,4p,3d,2f","12s,12p,3d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/Br/Br.aug-cc-pVTZ.cfour
Br,35,recipes/Br/ccECP,Br.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:339;gaussian:339;nwchem:339,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,Br:cc-pV5Z-ccECP,20,36,h,"5s,5p,4d,3f,2g,1h","13s,13p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/Br/Br.cc-pV5Z.cfour
Br,35,recipes/Br/ccECP,Br.cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:392;gaussian:392;nwchem:392,ccECP,cc-pV6Z,cc-pV6Z-ccECP,-ccECP,Br:cc-pV6Z-ccECP,27,43,i,"6s,6p,5d,4f,3g,2h,1i","14s,14p,5d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/Br/Br.cc-pV6Z.cfour
Br,35,recipes/Br/ccECP,Br.cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:229;gaussian:229;nwchem:229,ccECP,cc-pVDZ,cc-pVDZ-ccECP,-ccECP,Br:cc-pVDZ-ccECP,5,21,d,"2s,2p,1d","10s,10p,1d",source library name plus declared suffix '-ccECP',PASS,by_element/Br/Br.cc-pVDZ.cfour
Br,35,recipes/Br/ccECP,Br.cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:295;gaussian:295;nwchem:295,ccECP,cc-pVQZ,cc-pVQZ-ccECP,-ccECP,Br:cc-pVQZ-ccECP,14,30,g,"4s,4p,3d,2f,1g","12s,12p,3d,2f,1g",source library name plus declared suffix '-ccECP',PASS,by_element/Br/Br.cc-pVQZ.cfour
Br,35,recipes/Br/ccECP,Br.cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:256;gaussian:256;nwchem:256,ccECP,cc-pVTZ,cc-pVTZ-ccECP,-ccECP,Br:cc-pVTZ-ccECP,9,25,f,"3s,3p,2d,1f","11s,11p,2d,1f",source library name plus declared suffix '-ccECP',PASS,by_element/Br/Br.cc-pVTZ.cfour
C,6,recipes/C/ccECP,C.aug-cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:395;gaussian:395;nwchem:395,ccECP,aug-cc-pV5Z,aug-cc-pV5Z-ccECP,-ccECP,C:aug-cc-pV5Z-ccECP,26,42,h,"6s,6p,5d,4f,3g,2h","14s,14p,5d,4f,3g,2h",source library name plus declared suffix '-ccECP',PASS,by_element/C/C.aug-cc-pV5Z.cfour
C,6,recipes/C/ccECP,C.aug-cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:455;gaussian:455;nwchem:455,ccECP,aug-cc-pV6Z,aug-cc-pV6Z-ccECP,-ccECP,C:aug-cc-pV6Z-ccECP,34,50,i,"7s,7p,6d,5f,4g,3h,2i","15s,15p,6d,5f,4g,3h,2i",source library name plus declared suffix '-ccECP',PASS,by_element/C/C.aug-cc-pV6Z.cfour
C,6,recipes/C/ccECP,C.aug-cc-pVDZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:263;gaussian:263;nwchem:263,ccECP,aug-cc-pVDZ,aug-cc-pVDZ-ccECP,-ccECP,C:aug-cc-pVDZ-ccECP,8,24,d,"3s,3p,2d","11s,11p,2d",source library name plus declared suffix '-ccECP',PASS,by_element/C/C.aug-cc-pVDZ.cfour
C,6,recipes/C/ccECP,C.aug-cc-pVQZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:338;gaussian:338;nwchem:338,ccECP,aug-cc-pVQZ,aug-cc-pVQZ-ccECP,-ccECP,C:aug-cc-pVQZ-ccECP,19,35,g,"5s,5p,4d,3f,2g","13s,13p,4d,3f,2g",source library name plus declared suffix '-ccECP',PASS,by_element/C/C.aug-cc-pVQZ.cfour
C,6,recipes/C/ccECP,C.aug-cc-pVTZ.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:297;gaussian:297;nwchem:297,ccECP,aug-cc-pVTZ,aug-cc-pVTZ-ccECP,-ccECP,C:aug-cc-pVTZ-ccECP,13,29,f,"4s,4p,3d,2f","12s,12p,3d,2f",source library name plus declared suffix '-ccECP',PASS,by_element/C/C.aug-cc-pVTZ.cfour
C,6,recipes/C/ccECP,C.cc-pV5Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:356;gaussian:356;nwchem:356,ccECP,cc-pV5Z,cc-pV5Z-ccECP,-ccECP,C:cc-pV5Z-ccECP,20,36,h,"5s,5p,4d,3f,2g,1h","13s,13p,4d,3f,2g,1h",source library name plus declared suffix '-ccECP',PASS,by_element/C/C.cc-pV5Z.cfour
C,6,recipes/C/ccECP,C.cc-pV6Z.gamess,gamess,gamess;gaussian;molpro;nwchem,gamess:409;gaussian:409;nwchem:409,ccECP,cc-pV6Z,cc-pV6Z-ccECP,-ccECP,C:cc-pV6Z-ccECP,27,43,i,"6s,6p,5d,4f,3g,2h,1i","14s,14p,5d,4f,3g,2h,1i",source library name plus declared suffix '-ccECP',PASS,by_element/C/C.cc-pV6Z.cfour
