element,atomic_number,source_recipe_dir,source_filename,source_format,source_origin,library_family,orbital_basis,source_name,cfour_name,ri_infix,label_suffix,cfour_label,n_functions,n_primitives,max_L,composition,uncontracted,name_transformation,cfour_file
Ge,32,recipes/Ge/ccECP,Ge.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,Ge:cc-pVDZ-RI-ccECP,28,28,g,s10 p8 d7 f2 g1,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ge/Ge.cc-pVDZ-RI.cfour
Ge,32,recipes/Ge/ccECP,Ge.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,Ge:cc-pVQZ-RI-ccECP,41,41,i,s11 p9 d8 f4 g4 h3 i2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ge/Ge.cc-pVQZ-RI.cfour
Ge,32,recipes/Ge/ccECP,Ge.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,Ge:cc-pVTZ-RI-ccECP,36,36,h,s11 p9 d8 f3 g3 h2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/Ge/Ge.cc-pVTZ-RI.cfour
H,1,recipes/H/ccECP,H.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,H:aug-cc-pV5Z-RI-ccECP,43,43,h,s13 p8 d7 f6 g5 h4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/H/H.aug-cc-pV5Z-RI.cfour
H,1,recipes/H/ccECP,H.aug-cc-pV6Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV6Z,aug-cc-pV6Z,aug-cc-pV6Z-RI-ccECP,-RI,-ccECP,H:aug-cc-pV6Z-RI-ccECP,51,51,i,s13 p9 d7 f7 g6 h5 i4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/H/H.aug-cc-pV6Z-RI.cfour
H,1,recipes/H/ccECP,H.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,H:aug-cc-pVDZ-RI-ccECP,19,19,d,s12 p4 d3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/H/H.aug-cc-pVDZ-RI.cfour
H,1,recipes/H/ccECP,H.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,H:aug-cc-pVQZ-RI-ccECP,35,35,g,s13 p7 d6 f5 g4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/H/H.aug-cc-pVQZ-RI.cfour
H,1,recipes/H/ccECP,H.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,H:aug-cc-pVTZ-RI-ccECP,28,28,f,s13 p6 d5 f4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/H/H.aug-cc-pVTZ-RI.cfour
H,1,recipes/H/ccECP,H.cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV5Z,cc-pV5Z,cc-pV5Z-RI-ccECP,-RI,-ccECP,H:cc-pV5Z-RI-ccECP,35,35,h,s12 p6 d5 f5 g4 h3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/H/H.cc-pV5Z-RI.cfour
H,1,recipes/H/ccECP,H.cc-pV6Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV6Z,cc-pV6Z,cc-pV6Z-RI-ccECP,-RI,-ccECP,H:cc-pV6Z-RI-ccECP,44,44,i,s12 p8 d6 f6 g5 h4 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/H/H.cc-pV6Z-RI.cfour
H,1,recipes/H/ccECP,H.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,H:cc-pVDZ-RI-ccECP,14,14,d,s11 p2 d1,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/H/H.cc-pVDZ-RI.cfour
H,1,recipes/H/ccECP,H.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,H:cc-pVQZ-RI-ccECP,27,27,g,s12 p5 d4 f3 g3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/H/H.cc-pVQZ-RI.cfour
H,1,recipes/H/ccECP,H.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,H:cc-pVTZ-RI-ccECP,21,21,f,s12 p4 d3 f2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/H/H.cc-pVTZ-RI.cfour
He,2,recipes/He/ccECP,He.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,He:aug-cc-pV5Z-RI-ccECP,44,44,h,s12 p8 d7 f6 g6 h5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/He/He.aug-cc-pV5Z-RI.cfour
He,2,recipes/He/ccECP,He.aug-cc-pV6Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV6Z,aug-cc-pV6Z,aug-cc-pV6Z-RI-ccECP,-RI,-ccECP,He:aug-cc-pV6Z-RI-ccECP,52,52,i,s13 p9 d7 f7 g6 h6 i4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/He/He.aug-cc-pV6Z-RI.cfour
He,2,recipes/He/ccECP,He.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,He:aug-cc-pVDZ-RI-ccECP,19,19,d,s11 p4 d4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/He/He.aug-cc-pVDZ-RI.cfour
He,2,recipes/He/ccECP,He.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,He:aug-cc-pVQZ-RI-ccECP,35,35,g,s12 p7 d6 f5 g5,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/He/He.aug-cc-pVQZ-RI.cfour
He,2,recipes/He/ccECP,He.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,He:aug-cc-pVTZ-RI-ccECP,27,27,f,s12 p6 d5 f4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/He/He.aug-cc-pVTZ-RI.cfour
He,2,recipes/He/ccECP,He.cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV5Z,cc-pV5Z,cc-pV5Z-RI-ccECP,-RI,-ccECP,He:cc-pV5Z-RI-ccECP,36,36,h,s11 p7 d5 f5 g4 h4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/He/He.cc-pV5Z-RI.cfour
He,2,recipes/He/ccECP,He.cc-pV6Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV6Z,cc-pV6Z,cc-pV6Z-RI-ccECP,-RI,-ccECP,He:cc-pV6Z-RI-ccECP,43,43,i,s11 p8 d6 f6 g5 h4 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/He/He.cc-pV6Z-RI.cfour
He,2,recipes/He/ccECP,He.cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVDZ,cc-pVDZ,cc-pVDZ-RI-ccECP,-RI,-ccECP,He:cc-pVDZ-RI-ccECP,14,14,d,s11 p2 d1,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/He/He.cc-pVDZ-RI.cfour
He,2,recipes/He/ccECP,He.cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVQZ,cc-pVQZ,cc-pVQZ-RI-ccECP,-RI,-ccECP,He:cc-pVQZ-RI-ccECP,28,28,g,s11 p6 d4 f4 g3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/He/He.cc-pVQZ-RI.cfour
He,2,recipes/He/ccECP,He.cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pVTZ,cc-pVTZ,cc-pVTZ-RI-ccECP,-RI,-ccECP,He:cc-pVTZ-RI-ccECP,20,20,f,s11 p4 d3 f2,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/He/He.cc-pVTZ-RI.cfour
I,53,recipes/I/ccECP,I.aug-cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV5Z,aug-cc-pV5Z,aug-cc-pV5Z-RI-ccECP,-RI,-ccECP,I:aug-cc-pV5Z-RI-ccECP,57,57,k,s13 p11 d10 f6 g5 h5 i4 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/I/I.aug-cc-pV5Z-RI.cfour
I,53,recipes/I/ccECP,I.aug-cc-pV6Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pV6Z,aug-cc-pV6Z,aug-cc-pV6Z-RI-ccECP,-RI,-ccECP,I:aug-cc-pV6Z-RI-ccECP,67,67,k,s15 p13 d11 f7 g6 h6 i5 k4,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/I/I.aug-cc-pV6Z-RI.cfour
I,53,recipes/I/ccECP,I.aug-cc-pVDZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVDZ,aug-cc-pVDZ,aug-cc-pVDZ-RI-ccECP,-RI,-ccECP,I:aug-cc-pVDZ-RI-ccECP,33,33,g,s11 p9 d7 f3 g3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/I/I.aug-cc-pVDZ-RI.cfour
I,53,recipes/I/ccECP,I.aug-cc-pVQZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVQZ,aug-cc-pVQZ,aug-cc-pVQZ-RI-ccECP,-RI,-ccECP,I:aug-cc-pVQZ-RI-ccECP,51,51,i,s13 p11 d10 f5 g5 h4 i3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/I/I.aug-cc-pVQZ-RI.cfour
I,53,recipes/I/ccECP,I.aug-cc-pVTZ.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,aug-cc-pVTZ,aug-cc-pVTZ,aug-cc-pVTZ-RI-ccECP,-RI,-ccECP,I:aug-cc-pVTZ-RI-ccECP,39,39,h,s11 p9 d8 f4 g4 h3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/I/I.aug-cc-pVTZ-RI.cfour
I,53,recipes/I/ccECP,I.cc-pV5Z.AutoAuxC.orca,AutoAuxC.orca,library,ccECP,cc-pV5Z,cc-pV5Z,cc-pV5Z-RI-ccECP,-RI,-ccECP,I:cc-pV5Z-RI-ccECP,52,52,k,s12 p11 d10 f5 g4 h4 i3 k3,yes,orbital name plus '-RI' plus declared suffix '-ccECP',by_element/I/I.cc-pV5Z-RI.cfour
